,Unnamed: 0,gvkey,deal year,Target name,pdpassgn,patents
598,598,141381,2005,Verisity Ltd,12619727.0,"[6182258, 6219809, 6347388, 6499132, 6519727, 6530054, 6675138, 6684359, 6907599, 6918076, 6920583]"
599,599,143869,2005,HPL Technologies Inc,12895953.0,"[6741500, 6780656, 6795953, 6812751]"
600,600,146617,2005,Anteon International Corp,,
601,601,147302,2005,Plumtree Software Inc,12904662.0,"[6804662, 7017183, 7031977]"
602,602,147885,2005,Eon Labs Inc,,
603,603,156292,2005,Eyetech Pharmaceuticals Inc,,
604,604,156619,2005,AlphaSmart Inc,,
605,605,160810,2005,JAMDAT Mobile Inc,,
606,606,260892,2005,Animas Corp,12523035.0,"[6049727, 6122536, 6423035, 6572586, 6652493, 6656148, 7052483]"
607,607,4456,2006,Essex Corp,11179555.0,"[5079555, 5202776, 5384573, 5390046, 5623360, 5736958, 5751243, 6608721, 6735346, 7042386, 7062174, 7130292]"
608,608,5476,2006,John H Harland Co,10809396.0,"[4709396, 4709397]"
609,609,6039,2006,Intermagnetics General Corp,11048248.0,"[4877197, 4948248, 4991580, 6277081]"
610,610,10232,2006,Symbol Technologies Inc,11844939.0,"[3953785, 3956740, 4214172, 4279021, 4621189, 4817115, 4926464, 5200726, 5209583, 5334821, 5365160, 5406063, 5408077, 5408078, 5520470, 5717317, 5734253, 5736271, 5736726, 5742263, 5744939, 5773954, 5780991, 5794145, 5804894, 5808289, 5811784, 5818028, 5821512, 5821513, 5835298, 5835366, 5844400, 5845114, 5848064, 5859970, 5862355, 5890054, 5910653, 5924040, 5931873, 5946617, 5949057, 5949068, 5950124, 5973609, 5973677, 6006148, 6006990, 6009480, 6031830, 6046684, 6046712, 6053408, 6069877, 6073016, 6073033, 6091951, 6105871, 6119935, 6129276, 6138914, 6154461, 6168079, 6172478, 6172620, 6193161, 6201962, 6212175, 6215475, 6225641, 6253190, 6259898, 6266045, 6269342, 6275477, 6308061, 6309246, 6314406, 6318635, 6318637, 6321988, 6326926, 6362597, 6388659, 6393261, 6405927, 6419156, 6421731, 6424830, 6453159, 6457049, 6473805, 6526506, 6550683, 6572017, 6595417, 6603400, 6609660, 6634554, 6643506, 6669093]"
611,611,10232,2006,Symbol Technologies Inc,10454101.0,"[3959822, 4058708, 4104514, 4146291, 4160156, 4326102, 4345315, 4354101, 4471218, 4720858]"
612,612,11720,2006,Identix Inc,12211517.0,[6111517]
613,613,13204,2006,Fisher Scientific International Inc,10855109.0,"[3973167, 3987133, 4026665, 4039775, 4046290, 4090846, 4090920, 4092114, 4141312, 4153512, 4180440, 4296358, 4303615, 4306859, 4640821, 4670219, 4680164, 4698312, 4708886, 4720465, 4721681, 4722606, 4722904, 4731335, 4738825, 4741898, 4751476, 4755109, 4761268, 4762799, 4764166, 4764342, 4770762, 4777020, 4777139, 4777141, 4788150, 4791067, 4798706, 4801431, 4822569, 4836752, 4844870, 4844872, 4850560, 4850980, 4856972, 4857050, 4859422, 4859927, 4870024, 4902479, 4906432, 4909710, 4912417, 4916061, 4920336, 4948565, 4960692, 4961906, 4975250, 4997627, 5002736, 5022538, 5023187, 5049510, 5061631, 5070023, 5071625, 5116732, 5124659, 5180677, 5712989, 5728055, 6023683, 6076583, 6387326, 6500666]"
614,614,13474,2006,CNS Inc,12650474.0,"[4579125, 4610259, 4776345, 4794533, 4817627, 5191893, 6196228, 6357436, 6550474, 6631714, 7011093]"
615,615,13525,2006,FileNet Corp,10785095.0,"[4608679, 4675856, 4685095, 6338074, 7010602]"
616,616,14810,2006,VitalStream Holdings Inc,,
617,617,22957,2006,Sentigen Holding Corp,,
618,618,23355,2006,Professional Dental Technology Inc,11212226.0,"[5052419, 5072482, 5078158, 5109563, 5112226, 5205302, 5234009, 5276935, 5342284, 5373599, 5716600, 5927977, 6053732, 6164967, 6599126]"
619,619,24110,2006,ICOS Corp,12900620.0,[6800620]
620,620,24110,2006,ICOS Corp,10105582.0,"[4005582, 4055927, 4056154, 4075852, 5437958, 5470953, 5525487, 5532127, 5532151, 5532152, 5591618, 5605801, 5629163, 5641669, 5652131, 5656431, 5663293, 5688927, 5693483, 5698403, 5700658, 5702917, 5702936, 5728533, 5728806, 5744354, 5753502, 5759804, 5766850, 5770686, 5773218, 5773293, 5795735, 5807693, 5811517, 5817515, 5821125, 5831029, 5837478, 5837822, 5846764, 5847088, 5852170, 5854016, 5854070, 5858753, 5859006, 5869262, 5871945, 5880268, 5882910, 5888809, 5922570, 5932465, 5932703, 5948891, 5955583, 5958705, 5959079, 5977308, 5981527, 5985326, 5985589, 5989843, 5994304, 6001847, 6025494, 6040176, 6043252, 6045794, 6069240, 6099836, 6100383, 6107104, 6107475, 6117881, 6127542, 6133007, 6140329, 6143746, 6143757, 6146625, 6153395, 6200951, 6203790, 6210914, 6218400, 6248532, 6258833, 6265184, 6268477, 6294561, 6306870, 6313156, 6320023, 6344549, 6348574, 6348602, 6350603, 6362213, 6369059, 6372212, 6372777, 6376489, 6399571, 6423710, 6432404, 6444671, 6455562, 6458787, 6462047, 6479256, 6486186, 6498015, 6500856, 6518277, 6521619, 6566087, 6569885, 6569890, 6599727, 6608065, 6620915, 6667300, 6680336, 6716871, 6734003, 6737059, 6737513, 6784179, 6787542, 6790947, 6797811, 6815532, 6818743, 6864070, 6924284, 6949535, 6989260, 6998416, 7018627, 7067506, 7087634]"
621,621,24531,2006,Per-Se Technologies Inc,,
622,622,25150,2006,Stellent Inc,,
623,623,28461,2006,Trestle Holdings Inc,,
624,624,28744,2006,Manugistics Group Inc,12515196.0,"[6415196, 6591153, 6885902, 6898472, 6963854, 7058587, 7072848, 7080026, 7110960, 7133848]"
625,625,29075,2006,Opinion Research Corp,,
626,626,29095,2006,Mercury Interactive Corp,11757438.0,"[5511185, 5657438, 5701139, 5870559, 5958008, 5974572, 6144962, 6205122, 6237006, 6341310, 6360332, 6449739, 6470383, 6477483, 6549944, 6560564, 6587969, 6694288, 6738813, 6738933, 6754701, 6792460, 6810494, 6898556, 6973489, 7047277]"
627,627,30094,2006,MRO Software Inc,12619588.0,"[6324522, 6519588]"
628,628,31168,2006,RSA Security Inc,12340184.0,"[6076163, 6085320, 6130621, 6157920, 6189098, 6240184, 6269163, 6286022, 6389442, 6393447, 6411715, 6446052, 6460141, 6813354, 6970070, 6985583, 7100049, 7111172]"
629,629,60875,2006,Serologicals Corp,12843899.0,[6743899]
630,630,60875,2006,Serologicals Corp,12631581.0,[6531581]
631,631,61402,2006,Vodavi Technology Inc,10688865.0,[4588865]
632,632,61427,2006,ADE Corp,,
633,633,62511,2006,Segue Software Inc,11700789.0,"[5600789, 5781720, 6046740]"
634,634,62599,2006,Lucent Technologies Inc,11421745.0,"[4580012, 4580016, 4581486, 4585906, 4602129, 4640991, 4652700, 4757525, 4761807, 5319703, 5321745, 5325422, 5355406, 5517556, 5717742]"
635,635,62632,2006,Sirna Therapeutics Inc,12897815.0,"[6617438, 6620805, 6620926, 6623962, 6649751, 6673611, 6673918, 6686463, 6797815, 6818447, 6818759, 6831171, 6849726, 6852535, 6972330, 6989442, 6995259, 7034009, 7041817, 7071311, 7109165]"
636,636,63051,2006,Andrx Corp,11828402.0,"[5397574, 5419917, 5458887, 5458888, 5472708, 5508040, 5532275, 5558879, 5567441, 5654005, 5728402, 5736159, 5830503, 5834023, 5837379, 5916595, 5922352, 6077541, 6096340, 6099859, 6103263, 6156342, 6174548, 6177102, 6197347, 6210716, 6238703, 6270805, 6284275, 6485748, 6495162, 6524620, 6589553, 6602522, 6733778, 6756564, 6780435, 6855336, 6893660, 6905708, 6966453, 6994871, 7029701]"
637,637,63051,2006,Andrx Corp,12890459.0,"[6790459, 6866866, 6869615, 7051606]"
638,638,63051,2006,Andrx Corp,12206862.0,"[6099862, 6106862, 6544556, 6610326, 6683112, 6720003]"
639,639,63053,2006,Netopia Inc,,
640,640,63644,2006,Advanced Digital Information Corp,11881367.0,"[5235474, 5781367, 6120230, 6138909, 6163431, 6198984, 6204992, 6266574, 6434674, 6571302, 6757767, 6845387, 6938188, 6950856, 7127388, 7146244]"
641,641,64542,2006,Kos Pharmaceuticals Inc,11748355.0,"[5250529, 5648355, 5855884, 6020305, 6155251, 6406715, 6491950, 6524615, 6596308, 6676967, 6746691, 6818229, 7011848, 7056494, 7056957]"
642,642,65368,2006,Tripath Imaging Inc,12234354.0,"[6067370, 6122397, 6130967, 6134354, 6137899, 6198839, 6252979, 6453060, 6657003, 7065236, 7133547]"
643,643,106900,2006,Internet Security Systems Inc,11992903.0,"[5892903, 6907531, 7089428, 7093239]"
644,644,110721,2006,Carreker Corp,11996298.0,"[5819236, 5893078, 5896298, 6019282, 6301379]"
645,645,117905,2006,Tut Systems Inc,11447225.0,"[5347225, 5365515, 5379005, 5422919, 5450594, 5467061, 5587692, 5696790, 5812597, 5930312, 5963539, 5963595, 5982741, 6028540, 6246718, 6289015, 6292517, 6381213, 6457175, 6496858, 6553062, 6557105, 6594389, 6650620, 6678321, 6680916, 6735217, 6744833, 6771774, 6879644, 6879645, 6931059, 7099389, 7113486, 7145912]"
646,646,120300,2006,Portal Software Inc,12147267.0,"[6047267, 6047284, 6092055, 6529915, 6678675, 7089262]"
647,647,120595,2006,Redback Networks Inc,12718793.0,"[6449650, 6466591, 6510166, 6529508, 6560230, 6567408, 6590868, 6609153, 6618793, 6732236, 6765916, 6795441, 6832336, 6888825, 6898647, 6901592, 6907039, 6920503, 6941381, 6950446, 6959008, 6961822, 6968393, 6970998, 6973095, 6975589, 6976087, 6976096, 6980555, 6982984, 6987774, 6990121, 6993047, 7007095, 7016300, 7020736, 7023852, 7031304, 7035256, 7050395, 7054321, 7075951, 7082128, 7082610, 7088737, 7124415, 7130263, 7130304, 7139272, 7142545]"
648,648,124435,2006,Digital Insight Corp,,
649,649,126597,2006,MetaSolv  Inc,12743837.0,"[6396810, 6643837, 6892169, 6996510]"
650,650,132405,2006,MatrixOne Inc,13034709.0,[6934709]
651,651,132980,2006,Loudeye Corp,12901576.0,"[6732151, 6801576, 6842604, 6873877, 6950623, 6981050, 7124125]"
652,652,132980,2006,Loudeye Corp,12438044.0,[6338044]
653,653,133731,2006,Tanox Inc,12745494.0,"[6645494, 6680296]"
654,654,133731,2006,Tanox Inc,11345015.0,"[4829010, 5079344, 5089603, 5091313, 5100777, 5149782, 5213960, 5231026, 5245015, 5252467, 5254671, 5256542, 5260416, 5266478, 5274075, 5281699, 5292867, 5298420, 5310875, 5326696, 5342924, 5362643, 5420251, 5422258, 5428133, 5449760, 5484907, 5514776, 5543144, 5614611, 5652333, 5670626, 5690934, 5691447, 5723125, 5728814, 5731428, 5739306, 5834599, 5854400, 5866129, 5872222, 5908626, 5958708, 5981278, 6066718, 6072035, 6106835, 6117982, 6129916, 6177548, 6197298, 6309880, 6433155, 6436639, 6441135, 6534058, 6586395, 6657050, 6685930, 6767540, 6787524, 6903195, 6956107, 6998468, 7045596, 7045604, 7108989, 7112327, 7118743]"
655,655,135865,2006,Broadwing Corp,13034077.0,"[6934077, 7088500]"
656,656,137252,2006,Click Commerce Inc,13158644.0,[7058644]
657,657,138129,2006,Rita Medical Systems Inc,12093382.0,"[5951512, 5993382, 6146354, 6676633, 6997914]"
658,658,140061,2006,At Road Inc,12694576.0,"[6459988, 6529159, 6552682, 6594576, 6664922, 6795017, 6832140, 6862524, 6867733, 6882313, 6922566, 7006820, 7035620, 7043255]"
659,659,142096,2006,Xenogen Corp,12714452.0,"[6610503, 6614452, 6638752, 6737245, 6754008, 6775567, 6858773, 6867348, 6894289, 6901279, 6919919, 6922246, 6964856, 7056728, 7090994, 7113217, 7115793, 7116354]"
660,660,146735,2006,InterVideo Inc,12642863.0,"[6542863, 6601032, 6678648, 6785335, 6850566, 6876705, 6940903, 6944224, 6963877, 6970506, 6972801, 6990151, 6993075, 6999919, 7003033, 7042948, 7110452, 7133451, 7149592]"
661,661,156133,2006,Myogen Inc,,
662,662,161012,2006,PortalPlayer Inc,12631969.0,"[6531969, 6829628, 6831881, 6922771, 6938253, 6952749, 6990594, 7043649]"
663,663,161926,2006,Conor Medsystems Inc,12341762.0,"[6241762, 6290673, 6293967, 6527799, 6562065, 6764507, 6855125, 6964680, 7056338]"
664,664,163121,2006,Valera Pharmaceuticals Inc,-18223.0,[]
665,665,1651,2007,Andrew Corp,11007980.0,"[4907980, 4907982]"
666,666,1651,2007,Andrew Corp,11078934.0,"[3935577, 3938244, 3943521, 3952937, 3968918, 3983560, 4023769, 4046451, 4047133, 4122446, 4135780, 4144510, 4154529, 4178576, 4194380, 4232320, 4304713, 4307938, 4368350, 4410892, 4423422, 4490726, 4491810, 4504805, 4511899, 4540959, 4543548, 4553112, 4557551, 4564826, 4589725, 4589728, 4590785, 4604627, 4626863, 4628538, 4642585, 4654612, 4668264, 4669814, 4672334, 4689633, 4697876, 4706384, 4712866, 4755020, 4755021, 4763132, 4780727, 4784454, 4800351, 4813639, 4818071, 4819007, 4831346, 4851857, 4907008, 4910998, 4944776, 4950318, 4978934, 5010350, 5017938, 5018165, 5021797, 5025452, 5074665, 5109232, 5118327, 5137470, 5154636, 5167533, 5187803, 5278989, 5291212, 5309164, 5323225, 5334051, 5339089, 5340371, 5354217, 5363115, 5422614, 5435745, 5437000, 5444534, 5481358, 5486838, 5506591, 5512904, 5552887, 5565877, 5569053, 5581744, 5595502, 5640079, 5681368, 5684495, 5689218, 5714963, 5717411, 5729184, 5742002, 5762690, 5767815, 5794897, 5795188, 5802710, 5809429, 5835064, 5850056, 5870062, 5884195, 5885329, 5936203, 5944556, 5945951, 5952983, 5964623, 5982602, 5996953, 5999071, 6005527, 6007388, 6011521, 6023245, 6024609, 6034649, 6054961, 6072439, 6079673, 6081728, 6091372, 6094174, 6107973, 6109964, 6126453, 6143228, 6154963, 6160514, 6161804, 6215065, 6243464, 6259419, 6285336, 6294740, 6312281, 6317099, 6346924, 6354543, 6362709, 6362787, 6365827, 6394851, 6404400, 6411258, 6421018, 6445904, 6448930, 6452773, 6454601, 6469678, 6480163, 6492959, 6496084, 6515628, 6522305, 6529167, 6529172, 6538619, 6548762, 6549067, 6552692, 6567051, 6573875, 6580320, 6583693, 6583739, 6583763, 6590546, 6593525, 6597325, 6600457, 6603080, 6603436, 6615021, 6619876, 6621469, 6624358, 6636407, 6639566, 6649841, 6650301, 6657588, 6657598, 6660193, 6660939, 6664474, 6677823, 6683254, 6690328, 6692285, 6693241, 6697029, 6697603, 6700439, 6701137, 6707338, 6714072, 6717493, 6717555, 6721155, 6731904, 6740809, 6744312, 6745003, 6747879, 6750710, 6759902, 6759992, 6760230, 6765440, 6765542, 6771125, 6773018, 6788264, 6788272, 6790056, 6793529, 6794931, 6795753, 6800114, 6801086, 6809686, 6809694, 6812786, 6812874, 6812905, 6813476, 6819171, 6822618, 6824415, 6829471, 6840803, 6844793, 6844863, 6847259, 6848931, 6848941, 6859101, 6860761, 6864853, 6885343, 6890191, 6893290, 6897722, 6899305, 6904666, 6906681, 6912777, 6917344, 6917346, 6919764, 6919765, 6919855, 6922102, 6922169, 6924776, 6930547, 6934511, 6935153, 6937482, 6939169, 6943750, 6948680, 6948976, 6949975, 6951481, 6955558, 6956449, 6959191, 6963242, 6963243, 6963314, 6965515, 6972622, 6980170, 6983174, 6985057, 6985120, 6987487, 6993301, 6994587, 6999042, 7003322, 7007900, 7019703, 7023273, 7025309, 7026889, 7027770, 7028395, 7029327, 7038541, 7038632, 7042286, 7042407, 7043270, 7044785, 7046210, 7053838, 7053849, 7053852, 7061445, 7062234, 7064606, 7068973, 7075497, 7077699, 7081794, 7084343, 7084703, 7086207, 7090174, 7094104, 7103312, 7106806, 7109792, 7120997, 7123463, 7123890, 7132910, 7133697, 7134189, 7138958, 7139327, 7146170, 7148746, 7149482, 7154450]"
667,667,2537,2007,C-COR Inc,10798906.0,"[4394631, 4517521, 4698906, 4737111, 5130664, 5641953]"
668,668,6571,2007,Lamson & Sessions Co,10964080.0,"[4711974, 4864080]"
669,669,6571,2007,Lamson & Sessions Co,10242923.0,"[4142923, 4394194, 5885522, 5968293]"
670,670,6571,2007,Lamson & Sessions Co,10047075.0,[3947075]
671,671,6571,2007,Lamson & Sessions Co,11270014.0,"[3952785, 4038714, 4151946, 4207938, 4252168, 4258768, 4259889, 4273175, 4289049, 4289181, 4293256, 4347636, 4362042, 4380414, 4389766, 4688662, 4869766, 4989905, 5084596, 5096528, 5135265, 5170013, 5170014, 5362112, 5390465, 5417019, 5420376, 5450303, 5519263, 5522577, 5547230, 5626373, 5695275, 5709411, 5730474, 5783875, 5789868, 5821293, 5824724, 5866845, 5877236, 5922798, 6004417, 6056533, 6113158, 6118074, 6175298, 6176523, 6179634, 6198045, 6209607, 6211460, 6250908, 6265662, 6325424, 6423897, 6450353, 6545595, 6710245, 6739629, 6739630, 6759955, 6768050, 6808297, 6812405, 6870101, 6872884, 6914187, 6920924, 6933438, 6940017, 6998531, 7011345, 7053297, 7057106, 7078616, 7112743, 7145075, 7152831]"
672,672,10391,2007,Tektronix Inc,12128914.0,"[6028914, 6249572, 6253266, 6359976, 6381306, 6411604, 6529594, 6614894, 6633555]"
673,673,13369,2007,Komag Inc,11934111.0,"[5004652, 5012618, 5037515, 5049451, 5057200, 5074983, 5119258, 5166006, 5167096, 5174880, 5207759, 5227211, 5255792, 5324593, 5356522, 5366607, 5423653, 5432012, 5456978, 5508077, 5512150, 5520981, 5543022, 5567512, 5569533, 5576085, 5580667, 5587217, 5614071, 5679431, 5685959, 5693197, 5693198, 5693199, 5714044, 5736020, 5738945, 5744253, 5810648, 5834111, 5834731, 5849386, 5897798, 5922442, 5938902, 5964651, 5978091, 6007924, 6063248, 6146737, 6210819, 6274063, 6303217, 6358636]"
674,674,14385,2007,Respironics Inc,10051527.0,"[3932821, 3949296, 3949304, 3949305, 3951527, 3968383, 3983557, 3984156, 3987988, 3998410, 4001824, 4011503, 4025923, 4044309, 4059348, 4184157, 4184158, 4215346, 4233980]"
675,675,14487,2007,Tutogen Medical Inc,12303544.0,[6203544]
676,676,18484,2007,Web.com Inc,,
677,677,23387,2007,ZEVEX International Inc,,
678,678,24008,2007,MedImmune Inc,11057481.0,"[4957481, 5292497, 5424471, 5491135, 5591731, 5716960, 5804571, 5824664, 5846958, 5906984, 5994409, 6017921, 6017922, 6051563]"
679,679,24008,2007,MedImmune Inc,11678473.0,"[5578473, 5690937, 5721354, 5840520, 5922328, 5925751, 6040170, 6090391, 6291236, 6322967, 6458364]"
680,680,24449,2007,Enpath Medical Inc,13101396.0,"[7001396, 7029468]"
681,681,25000,2007,PolyMedica Corp,11753699.0,"[5098500, 5118779, 5549860, 5653699, 5756035]"
682,682,25080,2007,BISYS Group Inc,,
683,683,25355,2007,Arrow International Inc,11990432.0,"[4327723, 4417886, 4515592, 4644960, 4775155, 5779274, 5890432, 5915732, 5935501, 6066489, 6123193, 6146325, 6155169, 6190370, 6276527, 6280419, 6287260, 6305687, 6350232, 6456874, 6485468, 6506159, 6612576, 6641563, 6698755, 6824135, 6872198, 6896671, 6921396, 6923440, 6973346, 7044936, 7128734]"
684,684,25433,2007,Cholestech Corp,11256954.0,"[5110724, 5114350, 5156954, 5171688, 5213964, 5213965, 5316916, 5451370, 5744096, 6881581]"
685,685,25514,2007,Matritech Inc,11786562.0,"[5547928, 5686562, 5698439, 5780596, 5783403, 5830677, 5840503, 5858683, 5882876, 5914238, 5965376, 5989826, 6027905, 6162608, 6218131, 6410247, 6740494, 6803189, 6936424]"
686,686,28078,2007,Neoware Inc,,
687,687,29661,2007,MapInfo Corp,12201496.0,"[6101496, 7039640]"
688,688,30688,2007,Business Objects SA,12347008.0,"[5555403, 6247008, 6578027, 6768986, 6831668, 7139766]"
689,689,30843,2007,Microtek Medical Holdings Inc,12723643.0,"[6623643, 6854135, 7147787]"
690,690,31144,2007,Applix Inc,,
691,691,61355,2007,CheckFree Corp,11483113.0,"[5383113, 5873072, 6055567, 6289322, 6334116, 6678664, 6856974, 6932268, 6948063, 7107244, 7120602]"
692,692,61355,2007,CheckFree Corp,12427577.0,"[6327577, 6363362, 7146338]"
693,693,61498,2007,Hyperion Solutions Corp,12743661.0,"[6643661, 6662174]"
694,694,61706,2007,Molecular Devices Corp,11763545.0,"[5604130, 5663545, 5738827, 5843378, 5964381, 6025985, 6033100, 6071748, 6097025, 6159425, 6187267, 6258326, 6297018, 6310687, 6313960, 6317207, 6326605, 6466316, 6483582, 6486947, 6488892, 6498335, 6499366, 6503719, 6576476, 6806053, 6838051, 6902703]"
695,695,61706,2007,Molecular Devices Corp,12281935.0,[6181935]
696,696,61752,2007,Castelle Inc,,
697,697,61877,2007,Neon Communications Group Inc,12489699.0,"[6105261, 6389699]"
698,698,62336,2007,Cytyc Corp,12689998.0,"[6585706, 6589998, 6610484, 6629936, 6638727, 6642009, 6642010, 6689070, 6712816]"
699,699,62336,2007,Cytyc Corp,11366495.0,"[5143627, 5168066, 5185084, 5240606, 5256571, 5266495, 5269918, 5282978, 5364597, 5503802, 5602042, 5772818, 5942700, 6010909, 6225125, 6318190, 6348325, 6562299, 6572824, 6593102, 6634244, 6661501, 6665060, 6936443, 6939672, 7006674, 7029462, 7083106, 7132232, 7140738, 7150375]"
700,700,62709,2007,SpectraLink Corp,11696638.0,"[5177765, 5177766, 5334952, 5557653, 5596638, 5608762, 5673307, 5687217, 5794163, 6496499]"
701,701,62913,2007,Digene Corp,12377579.0,"[5994079, 6027897, 6136535, 6225053, 6228578, 6277579, 6326136, 6355424, 6436662, 6521190, 6686151, 6890729, 6969585, 7001776]"
702,702,63606,2007,Document Sciences Corp,,
703,703,63663,2007,Authorize.Net Holdings Inc,12007800.0,"[5907800, 6535728, 6594481]"
704,704,64375,2007,Biosite Inc,12780209.0,"[6392894, 6579687, 6627404, 6669907, 6670196, 6680209, 6767510, 6777190, 6794132, 6803040, 6828110, 6830731, 6887952, 6905882, 6908739, 6939678, 6964844, 6967107, 6991907, 7052858, 7083984, 7135287]"
705,705,64375,2007,Biosite Inc,11570997.0,"[5028535, 5089391, 5143852, 5233042, 5237057, 5302703, 5302715, 5331109, 5414085, 5458852, 5470997, 5480792, 5525524, 5610283, 5679526, 5710256, 5763189, 5795725, 5824799, 5851776, 5885527, 5914241, 5922615, 5939272, 5947124, 5965375, 5985579, 6019944, 6037455, 6057098, 6074616, 6106779, 6113855, 6143576, 6156270, 6156521, 6174686, 6194222, 6207395, 6238931, 6251687, 6271040, 6297060, 6348318, 6391265, 6420113, 6503722, 6544797, 6555310]"
