,assgn_final,gvkey_final
10021,12174548,100465.0
10022,12174689,13235.0
10023,12175181,112178.0
10024,12175634,29241.0
10025,12176055,1485.0
10026,12176537,3895.0
10027,12176739,62621.0
10028,12177272,2085.0
10029,12177294,164664.0
10030,12177877,11559.0
10031,12178361,126320.0
10032,12178572,223911.0
10033,12178882,6784.0
10034,12178897,118528.0
10035,12178914,61870.0
10036,12179196,14447.0
10037,12180247,61521.0
10038,12180365,14867.0
10039,12180478,101718.0
10040,12181769,60979.0
10041,12181786,24856.0
10042,12181788,119214.0
10043,12182027,30358.0
10044,12182050,1356.0
10045,12182264,100465.0
10046,12182297,14623.0
10047,12182415,100114.0
10048,12182420,14631.0
10049,12182448,102523.0
10050,12182745,15406.0
10051,12183250,62110.0
10052,12183930,61433.0
10053,12184551,110685.0
10054,12184880,122077.0
10055,12185560,66602.0
10056,12185930,125533.0
10057,12185975,26247.0
10058,12186281,25331.0
10059,12186769,64557.0
10060,12186831,65772.0
10061,12187753,138601.0
10062,12188051,9818.0
10063,12188338,19349.0
10064,12188385,138924.0
10065,12188714,126554.0
10066,12188752,137434.0
10067,12188787,112158.0
10068,12189399,2521.0
10069,12189789,20893.0
10070,12190006,11217.0
10071,12190113,10115.0
10072,12190114,10115.0
10073,12190431,28579.0
10074,12190467,6435.0
10075,12190617,63030.0
10076,12190833,101204.0
10077,12190866,17436.0
10078,12191064,10312.0
10079,12191408,11667.0
10080,12191417,62391.0
10081,12191554,4145.0
10082,12191850,18467.0
10083,12191999,3632.0
10084,12192671,25124.0
10085,12192686,28938.0
10086,12192811,7464.0
10087,12193400,12711.0
10088,12194167,141239.0
10089,12194246,141385.0
10090,12194437,140441.0
10091,12194627,4145.0
10092,12194688,6066.0
10093,12195987,24438.0
10094,12196309,113460.0
10095,12196420,15459.0
10096,12196517,5180.0
10097,12197424,161810.0
10098,12197969,28603.0
10099,12198028,64351.0
10100,12198108,141461.0
10101,12198268,210418.0
10102,12198756,5650.0
10103,12199725,2188.0
10104,12199888,10853.0
10105,12199901,62268.0
10106,12200050,151016.0
10107,12200413,13467.0
10108,12200830,18467.0
10109,12200880,19349.0
10110,12200932,5650.0
10111,12201269,120574.0
10112,12201496,29661.0
10113,12201556,24409.0
10114,12201659,5180.0
10115,12201887,102523.0
10116,12202183,65143.0
10117,12202379,17225.0
10118,12202644,2817.0
10119,12202779,14623.0
10120,12202872,63899.0
10121,12202984,4145.0
10122,12203746,3691.0
10123,12203782,100114.0
10124,12204036,31500.0
10125,12204172,65554.0
10126,12204203,10740.0
10127,12204928,7980.0
10128,12205007,62702.0
10129,12205325,30807.0
10130,12205581,61996.0
10131,12205737,157415.0
10132,12205756,10467.0
10133,12206862,63051.0
10134,12207324,138122.0
10135,12207716,157415.0
10136,12207743,23671.0
10137,12207875,130762.0
10138,12208032,6774.0
10139,12208217,112092.0
10140,12208317,25098.0
10141,12208835,5230.0
10142,12209306,8358.0
10143,12209334,7949.0
10144,12209384,25180.0
10145,12209458,29290.0
10146,12209776,65893.0
10147,12209801,24405.0
10148,12210123,10622.0
10149,12210191,133366.0
10150,12210390,28300.0
10151,12210395,61257.0
10152,12210482,10115.0
10153,12211007,124254.0
10154,12211082,112040.0
10155,12211211,1016.0
10156,12211276,66450.0
10157,12211517,11720.0
10158,12212005,141236.0
10159,12212006,100401.0
10160,12212238,122436.0
10161,12212368,5959.0
10162,12212552,12655.0
10163,12212674,23947.0
10164,12212675,4864.0
10165,12212760,4520.0
10166,12212948,5878.0
10167,12213358,7178.0
10168,12213500,30701.0
10169,12213637,7228.0
10170,12213966,5878.0
10171,12214285,13467.0
10172,12214692,19349.0
10173,12214829,218399.0
10174,12215230,4595.0
10175,12215366,163781.0
10176,12215381,19151.0
10177,12215642,134604.0
10178,12216204,4600.0
10179,12216237,4245.0
10180,12216816,29789.0
10181,12216893,141097.0
10182,12217052,29229.0
10183,12217309,66497.0
10184,12217535,63029.0
10185,12217862,15803.0
10186,12218049,133885.0
10187,12218072,126721.0
10188,12218089,157415.0
10189,12218524,1896.0
10190,12219102,66070.0
10191,12219104,9783.0
10192,12219280,7224.0
10193,12220072,23953.0
10194,12220216,7585.0
10195,12220465,3892.0
10196,12220499,64865.0
10197,12220631,8247.0
10198,12221496,112040.0
10199,12221516,140760.0
10200,12221857,31843.0
10201,12222279,126497.0
10202,12222301,9409.0
10203,12222499,66732.0
10204,12222796,14620.0
10205,12223231,8215.0
10206,12223525,127575.0
10207,12223980,14503.0
10208,12224104,61399.0
10209,12225109,138663.0
10210,12225205,125863.0
10211,12225383,134965.0
10212,12226147,18553.0
10213,12226388,6506.0
10214,12226509,62745.0
10215,12226521,7601.0
10216,12227136,24914.0
10217,12227151,24454.0
10218,12227203,3918.0
10219,12227351,24008.0
10220,12227530,101397.0
10221,12227973,28841.0
10222,12227985,4279.0
10223,12228364,14867.0
10224,12228377,19349.0
10225,12228579,1848.0
10226,12228585,25676.0
10227,12228602,7647.0
10228,12228930,13087.0
10229,12229269,2338.0
10230,12229960,103159.0
10231,12229962,15179.0
10232,12230159,15160.0
10233,12230579,64853.0
10234,12230963,133365.0
10235,12231311,62667.0
10236,12231393,123534.0
10237,12231452,112040.0
10238,12231714,25180.0
10239,12232155,1663.0
10240,12232225,10787.0
10241,12232256,10540.0
10242,12232424,24712.0
10243,12232696,15037.0
10244,12232698,101397.0
10245,12232735,138662.0
10246,12232788,2435.0
10247,12232858,8195.0
10248,12232990,1602.0
10249,12233315,6266.0
10250,12233400,4926.0
10251,12233645,13354.0
10252,12233716,28550.0
10253,12233800,9715.0
10254,12233816,9114.0
10255,12234110,141379.0
10256,12234218,23943.0
10257,12234354,65368.0
10258,12234618,62599.0
10259,12234655,176289.0
10260,12234956,3580.0
10261,12235029,2697.0
10262,12235120,100956.0
10263,12235145,10519.0
10264,12235222,202421.0
10265,12235572,157415.0
10266,12235968,24828.0
10267,12235997,141276.0
10268,12235999,101317.0
10269,12236204,144519.0
10270,12236352,13326.0
10271,12236566,133868.0
10272,12236795,63262.0
10273,12236898,1794.0
10274,12237650,150937.0
10275,12238056,10534.0
10276,12238130,64102.0
10277,12238183,61396.0
10278,12238490,103159.0
10279,12238501,6799.0
10280,12238774,4367.0
10281,12239816,7257.0
10282,12239870,101204.0
10283,12240284,65920.0
10284,12240591,141844.0
10285,12240874,64103.0
10286,12241002,126734.0
10287,12241698,124324.0
10288,12241723,61439.0
10289,12241977,30899.0
10290,12242215,4141.0
10291,12242540,102523.0
10292,12242582,11217.0
10293,12242620,62498.0
10294,12243361,5762.0
10295,12243516,12252.0
10296,12243786,101310.0
10297,12243930,162254.0
10298,12244116,7619.0
10299,12244145,114698.0
10300,12244236,63477.0
10301,12244242,124599.0
10302,12244444,7228.0
10303,12244855,100114.0
10304,12244875,1093.0
10305,12244992,147452.0
10306,12245088,7065.0
10307,12245332,3897.0
10308,12245450,4864.0
10309,12245454,4093.0
10310,12245645,28742.0
10311,12245760,10618.0
10312,12246104,29353.0
10313,12246471,148317.0
10314,12246629,241335.0
10315,12246659,61901.0
10316,12246902,101204.0
10317,12247040,66108.0
10318,12247583,3333.0
10319,12247858,18467.0
10320,12247891,160232.0
10321,12249154,25980.0
10322,12249157,126934.0
10323,12249652,176355.0
10324,12249720,9135.0
10325,12249883,10001.0
10326,12249933,12131.0
10327,12250050,25224.0
10328,12250318,65920.0
10329,12250891,133288.0
10330,12251336,140979.0
10331,12251707,64597.0
10332,12252719,24925.0
10333,12252751,13593.0
10334,12253217,148219.0
10335,12253653,146451.0
10336,12253854,15103.0
10337,12253868,17452.0
10338,12254311,23717.0
10339,12254327,125863.0
10340,12254817,12608.0
10341,12255310,8101.0
10342,12255576,21144.0
10343,12255786,1325.0
10344,12255961,31063.0
10345,12256045,101397.0
10346,12256081,3650.0
10347,12256100,30365.0
10348,12256785,7257.0
10349,12256790,20194.0
10350,12257503,10530.0
10351,12257808,8099.0
10352,12257946,124198.0
10353,12258005,122094.0
10354,12258220,218399.0
10355,12258238,210418.0
10356,12258390,144058.0
10357,12259176,62240.0
10358,12259442,2251.0
10359,12259521,11748.0
10360,12259705,63268.0
10361,12259816,29386.0
10362,12259955,112408.0
10363,12259978,101204.0
10364,12260791,9818.0
10365,12260841,14867.0
10366,12260995,66732.0
10367,12261103,123995.0
10368,12261315,61171.0
10369,12261506,5496.0
10370,12261705,30477.0
10371,12262198,2751.0
10372,12262222,4264.0
10373,12262251,123017.0
10374,12262464,62977.0
10375,12262491,14337.0
10376,12263019,210418.0
10377,12263979,25313.0
10378,12264151,102523.0
10379,12264444,1932.0
10380,12265156,25641.0
10381,12265189,9749.0
10382,12265308,11096.0
10383,12265368,15247.0
10384,12265630,15103.0
10385,12266056,8530.0
10386,12266231,29278.0
10387,12267432,134164.0
10388,12267433,115946.0
10389,12267435,126420.0
10390,12268011,24547.0
10391,12269068,12381.0
10392,12269359,29435.0
10393,12269496,5492.0
10394,12269784,100114.0
10395,12269792,10275.0
10396,12269793,110529.0
10397,12269890,224817.0
10398,12269974,62453.0
10399,12270420,13572.0
10400,12271264,25005.0
10401,12271647,66725.0
10402,12271682,6435.0
10403,12271729,140073.0
10404,12272124,64626.0
10405,12272428,110685.0
10406,12272463,65280.0
10407,12273342,5650.0
10408,12273430,31142.0
10409,12273940,62631.0
10410,12274414,2337.0
10411,12274908,266316.0
10412,12275015,19069.0
10413,12275126,24925.0
10414,12275439,9135.0
10415,12275480,10540.0
10416,12276090,14926.0
10417,12276193,7152.0
10418,12276240,62236.0
10419,12276349,11749.0
10420,12276392,7171.0
10421,12276639,148273.0
10422,12277095,12233.0
10423,12277194,112040.0
10424,12277220,6512.0
10425,12277457,5180.0
10426,12277549,65872.0
10427,12277780,3949.0
10428,12277955,12539.0
10429,12277967,21763.0
10430,12278198,66708.0
10431,12278220,100114.0
10432,12278453,64833.0
10433,12278753,110532.0
10434,12279221,10618.0
10435,12279841,7228.0
10436,12279970,112040.0
10437,12280359,101204.0
10438,12280388,13467.0
10439,12281446,5878.0
10440,12281935,61706.0
10441,12282246,125274.0
10442,12282333,5464.0
10443,12282404,30807.0
10444,12283405,9708.0
10445,12283540,6310.0
10446,12283565,1166.0
10447,12283753,9459.0
10448,12283803,105574.0
10449,12284228,157414.0
10450,12284242,10243.0
10451,12284501,2975.0
10452,12284779,164758.0
10453,12284990,15106.0
10454,12285265,163781.0
10455,12285560,12144.0
10456,12286019,6233.0
10457,12286238,28520.0
10458,12286778,30923.0
10459,12287191,8358.0
10460,12287353,126039.0
10461,12287358,202421.0
10462,12287800,101310.0
10463,12287987,4503.0
10464,12288235,13615.0
10465,12288357,64340.0
10466,12288481,100114.0
10467,12288912,24395.0
10468,12288989,62712.0
10469,12289221,25326.0
10470,12289509,3650.0
10471,12289523,1048.0
10472,12289840,209382.0
10473,12289859,7505.0
10474,12290217,218399.0
10475,12290260,118122.0
10476,12290305,66459.0
10477,12290441,14385.0
10478,12290586,146313.0
10479,12291076,148210.0
10480,12291110,31351.0
10481,12291410,18799.0
10482,12291821,62324.0
10483,12291839,144066.0
10484,12291957,63477.0
10485,12292054,122138.0
10486,12292869,10519.0
10487,12292924,10787.0
10488,12292936,6701.0
10489,12293340,24371.0
10490,12293461,119216.0
10491,12293934,2152.0
10492,12293998,112408.0
10493,12294981,140736.0
10494,12295052,7585.0
10495,12295086,120059.0
10496,12295206,65380.0
10497,12295567,160865.0
10498,12295660,116772.0
10499,12296160,6229.0
10500,12296251,216019.0
10501,12296364,148252.0
10502,12296555,17420.0
10503,12297062,10115.0
10504,12297444,10622.0
10505,12297909,2154.0
10506,12297926,62921.0
10507,12298176,28550.0
10508,12298245,138961.0
10509,12298363,1013.0
10510,12298458,3859.0
10511,12298466,110685.0
10512,12298480,28794.0
10513,12298533,12390.0
10514,12298838,146619.0
10515,12298904,121415.0
10516,12299050,121493.0
10517,12299059,64701.0
10518,12299063,61862.0
10519,12299810,9818.0
10520,12299967,145979.0
10521,12300127,3041.0
10522,12300289,61496.0
10523,12300644,101020.0
10524,12301031,100465.0
10525,12301641,7900.0
10526,12302065,63766.0
10527,12302502,107843.0
10528,12302748,4367.0
10529,12302974,5032.0
10530,12302981,5229.0
10531,12303086,3153.0
10532,12303248,1860.0
10533,12303432,29627.0
10534,12303544,14487.0
10535,12303693,30923.0
10536,12303993,141277.0
10537,12304023,12252.0
10538,12304445,65142.0
10539,12304665,138483.0
10540,12304822,110685.0
10541,12305201,5826.0
10542,12305243,61694.0
10543,12305364,122317.0
10544,12305591,5505.0
10545,12306403,7906.0
10546,12307170,20245.0
10547,12307761,9472.0
10548,12307835,7257.0
10549,12307960,62990.0
10550,12308241,164572.0
10551,12308445,23671.0
10552,12308667,18467.0
10553,12308670,3395.0
10554,12308859,29397.0
10555,12308904,19043.0
10556,12309003,62634.0
10557,12309312,7574.0
10558,12309592,252614.0
10559,12309662,17420.0
10560,12309956,13145.0
10561,12310162,141384.0
10562,12310337,8546.0
10563,12310961,6096.0
10564,12310968,101310.0
10565,12311019,132740.0
10566,12311216,101204.0
10567,12311667,210418.0
10568,12312055,210418.0
10569,12312160,139662.0
10570,12312192,124322.0
10571,12312258,61646.0
10572,12312392,121257.0
10573,12312418,1163.0
10574,12312549,122316.0
10575,12312882,11217.0
10576,12312937,13948.0
10577,12312964,2062.0
10578,12313206,28338.0
10579,12313327,17828.0
10580,12313393,64130.0
10581,12313418,29733.0
10582,12313956,6152.0
10583,12313995,8536.0
10584,12314018,10530.0
10585,12314661,132740.0
10586,12314866,5180.0
10587,12315152,27794.0
10588,12315550,12873.0
10589,12315765,101352.0
10590,12315812,63477.0
10591,12316031,5047.0
10592,12316095,11433.0
10593,12316196,31455.0
10594,12316527,115318.0
10595,12316943,6242.0
10596,12317214,20904.0
10597,12317732,210418.0
10598,12319141,2337.0
10599,12319631,66713.0
10600,12319643,61685.0
10601,12319669,160492.0
10602,12319829,26011.0
10603,12319983,17828.0
10604,12320280,3662.0
10605,12320807,63892.0
10606,12321082,264385.0
10607,12321217,11124.0
10608,12321229,19349.0
10609,12321404,100049.0
10610,12321909,13467.0
10611,12322093,7257.0
10612,12322193,25924.0
10613,12322965,141845.0
10614,12323019,30662.0
10615,12323168,118223.0
10616,12323170,61385.0
10617,12323233,6008.0
10618,12323811,102523.0
10619,12324216,23528.0
10620,12324307,9592.0
10621,12324661,5650.0
10622,12324743,12424.0
10623,12324823,30869.0
10624,12324897,101310.0
10625,12325856,141845.0
10626,12325995,12142.0
10627,12326034,24925.0
10628,12326347,138483.0
10629,12326398,8846.0
10630,12326552,10115.0
10631,12326675,121754.0
10632,12326677,28998.0
10633,12327125,19349.0
10634,12327694,15160.0
10635,12328086,10115.0
10636,12329391,23671.0
10637,12329494,63477.0
10638,12329499,148365.0
10639,12330006,29241.0
10640,12330199,25783.0
10641,12330271,113370.0
10642,12330286,19349.0
10643,12330496,6774.0
10644,12330638,16477.0
10645,12330912,103159.0
10646,12331532,10787.0
10647,12332066,16453.0
10648,12332459,29127.0
10649,12332591,23767.0
10650,12333224,9818.0
10651,12333389,124394.0
10652,12333429,28236.0
10653,12333437,115377.0
10654,12333581,63800.0
10655,12333600,141457.0
10656,12333607,135804.0
10657,12333609,132644.0
10658,12334321,27933.0
10659,12334595,10332.0
10660,12334790,15103.0
10661,12334994,166450.0
10662,12335038,7228.0
10663,12335198,24625.0
10664,12336200,9818.0
10665,12336712,20904.0
10666,12337365,10671.0
10667,12337424,210418.0
10668,12338104,10787.0
10669,12338272,14623.0
10670,12338922,25095.0
10671,12339242,8009.0
10672,12339535,12236.0
10673,12339736,31045.0
10674,12339843,30849.0
10675,12339994,6109.0
10676,12340184,31168.0
10677,12340193,135165.0
10678,12340307,9372.0
10679,12340411,116588.0
10680,12340445,121257.0
10681,12340554,64165.0
10682,12340765,8717.0
10683,12341492,30098.0
10684,12341515,14229.0
10685,12341753,175913.0
10686,12341762,161926.0
10687,12341764,160932.0
10688,12341846,62218.0
10689,12341871,20364.0
10690,12342008,5180.0
10691,12342046,17436.0
10692,12342219,12252.0
10693,12342490,140760.0
10694,12342627,3608.0
10695,12343021,7885.0
10696,12343364,23671.0
10697,12343379,23671.0
10698,12343403,141845.0
10699,12343465,4961.0
10700,12343525,29241.0
10701,12344003,29864.0
10702,12344011,10310.0
10703,12344138,6331.0
10704,12344398,1677.0
10705,12344440,30263.0
10706,12344647,136648.0
10707,12344763,121673.0
10708,12344956,200595.0
10709,12345012,63676.0
10710,12345667,158741.0
10711,12345989,210418.0
10712,12346176,14457.0
10713,12346559,1300.0
10714,12346674,134870.0
10715,12346699,28533.0
10716,12346745,13316.0
10717,12346996,66507.0
10718,12347008,30688.0
10719,12347059,5606.0
10720,12347188,7906.0
10721,12347229,110039.0
10722,12347325,109640.0
10723,12347413,19349.0
10724,12347484,25680.0
10725,12347592,30361.0
10726,12348110,147644.0
10727,12348124,10787.0
10728,12348526,101204.0
10729,12348588,101204.0
10730,12348956,10787.0
10731,12349119,2547.0
10732,12349188,18467.0
10733,12349471,138346.0
10734,12349621,64915.0
10735,12349801,125074.0
10736,12350036,13722.0
10737,12350128,6494.0
10738,12350151,100114.0
10739,12350485,7991.0
10740,12351283,25979.0
10741,12351689,138747.0
10742,12352236,62990.0
10743,12352859,13556.0
10744,12352891,100401.0
10745,12353239,25808.0
10746,12353250,133469.0
10747,12353513,100384.0
10748,12353595,4401.0
10749,12353948,7636.0
10750,12354388,21673.0
10751,12354418,62724.0
10752,12354533,25681.0
10753,12354567,164612.0
10754,12354595,160597.0
10755,12354780,61574.0
10756,12354806,138483.0
10757,12355326,101204.0
10758,12355918,11399.0
10759,12356131,63531.0
10760,12356169,10622.0
10761,12356663,160206.0
10762,12356667,138746.0
10763,12356739,124198.0
10764,12357280,10407.0
10765,12357367,65399.0
10766,12357440,9233.0
10767,12357996,6837.0
10768,12359260,64915.0
10769,12359355,11218.0
10770,12360601,3120.0
10771,12361249,61038.0
10772,12361422,65123.0
10773,12361612,66643.0
10774,12361803,151016.0
10775,12362080,101204.0
10776,12362579,6509.0
10777,12362661,19349.0
10778,12362999,101352.0
10779,12363131,7980.0
10780,12363291,102345.0
10781,12363298,15855.0
10782,12363317,127275.0
10783,12363629,114610.0
10784,12363991,152474.0
10785,12364204,210418.0
10786,12365219,147852.0
10787,12365469,4087.0
10788,12365974,138005.0
10789,12366094,64319.0
10790,12366240,132502.0
10791,12366654,62645.0
10792,12366759,61350.0
10793,12366878,1372.0
10794,12367601,5468.0
10795,12367628,5976.0
10796,12368064,13084.0
10797,12368549,101204.0
10798,12368923,7192.0
10799,12369367,63072.0
10800,12369369,64768.0
10801,12369473,138605.0
10802,12369474,12513.0
10803,12369475,142809.0
10804,12369839,31887.0
10805,12370804,29955.0
10806,12371635,61690.0
10807,12372025,62121.0
10808,12372154,142955.0
10809,12372206,4145.0
10810,12372353,19349.0
10811,12373506,7401.0
10812,12373668,202421.0
10813,12373960,147449.0
10814,12373975,15103.0
10815,12374384,21118.0
10816,12374389,6776.0
10817,12374654,11559.0
10818,12374776,241216.0
10819,12374871,1078.0
10820,12375106,61988.0
10821,12375470,16436.0
10822,12375652,128498.0
10823,12376282,17828.0
10824,12376642,29395.0
10825,12376967,8972.0
10826,12377126,6266.0
10827,12377411,12233.0
10828,12377428,29609.0
10829,12377468,7471.0
10830,12377579,62913.0
10831,12377776,175955.0
10832,12377824,143909.0
10833,12377849,241216.0
10834,12377910,15334.0
10835,12378264,160505.0
10836,12378680,5650.0
10837,12378963,138402.0
10838,12378979,25099.0
10839,12380406,4981.0
10840,12380980,65350.0
10841,12381113,2721.0
10842,12381331,65553.0
10843,12381778,64077.0
10844,12382193,135965.0
10845,12382489,120215.0
10846,12382518,210418.0
10847,12382658,4423.0
10848,12382802,10938.0
10849,12383696,4510.0
10850,12384310,66142.0
10851,12385147,210418.0
10852,12385323,30009.0
10853,12385447,63477.0
10854,12385452,12189.0
10855,12385498,26006.0
10856,12385718,63671.0
10857,12385735,64308.0
10858,12385962,64809.0
10859,12385989,121493.0
10860,12386397,4847.0
10861,12386534,1645.0
10862,12386542,11462.0
10863,12386628,8198.0
10864,12387789,122257.0
10865,12388042,25523.0
10866,12388434,31255.0
10867,12388786,14108.0
10868,12389040,132740.0
10869,12389433,141044.0
10870,12389722,136648.0
10871,12390279,11486.0
10872,12390850,100557.0
10873,12391166,14378.0
10874,12391324,13421.0
10875,12391471,210418.0
10876,12391746,241216.0
10877,12391774,140977.0
10878,12391828,137602.0
10879,12392146,141178.0
10880,12392152,6308.0
10881,12392170,126318.0
10882,12392292,8563.0
10883,12393007,9818.0
10884,12393049,137170.0
10885,12393436,11234.0
10886,12393996,7045.0
10887,12394966,5404.0
10888,12395188,218399.0
10889,12395607,112752.0
10890,12395678,11749.0
10891,12395908,2721.0
10892,12396108,19349.0
10893,12396663,146172.0
10894,12396666,62395.0
10895,12396763,31300.0
10896,12397276,5180.0
10897,12397502,1662.0
10898,12397697,138210.0
10899,12398103,140979.0
10900,12400142,25546.0
10901,12400314,30012.0
10902,12400518,202421.0
10903,12400627,138483.0
10904,12400915,63477.0
10905,12400956,3980.0
10906,12401195,23810.0
10907,12401590,125461.0
10908,12401780,8686.0
10909,12401919,11457.0
10910,12402159,141469.0
10911,12402355,63477.0
10912,12402540,163020.0
10913,12402582,25396.0
10914,12402888,29459.0
10915,12402974,210418.0
10916,12403562,27927.0
10917,12403567,134685.0
10918,12403568,23570.0
10919,12404326,115245.0
10920,12404347,64356.0
10921,12404566,19349.0
10922,12404643,13442.0
10923,12404848,16469.0
10924,12405079,5959.0
10925,12405154,27960.0
10926,12405588,19043.0
10927,12405733,9309.0
10928,12406436,14538.0
10929,12406658,126601.0
10930,12406741,125599.0
10931,12407172,19043.0
10932,12407501,63477.0
10933,12408225,128618.0
10934,12408887,112402.0
10935,12409216,24185.0
10936,12409338,1965.0
10937,12409464,210418.0
10938,12409465,216019.0
10939,12409519,61726.0
10940,12409649,101204.0
10941,12409765,13369.0
10942,12409803,112190.0
10943,12409827,12915.0
10944,12410268,5862.0
10945,12410549,3959.0
10946,12410988,11636.0
10947,12411175,118003.0
10948,12411190,127179.0
10949,12411496,218399.0
10950,12411535,210418.0
10951,12411828,2526.0
10952,12411920,62065.0
10953,12412707,25906.0
10954,12412893,63186.0
10955,12413146,30255.0
10956,12413451,5711.0
10957,12414415,3239.0
10958,12415181,1136.0
10959,12415207,124616.0
10960,12415225,102345.0
10961,12415668,63898.0
10962,12415891,100465.0
10963,12415981,175067.0
10964,12416133,65059.0
10965,12416199,141464.0
10966,12416310,19349.0
10967,12416365,133726.0
10968,12417125,111205.0
10969,12417354,105478.0
10970,12417737,119696.0
10971,12417835,64383.0
10972,12417957,24363.0
10973,12417979,157415.0
10974,12418086,210418.0
10975,12418204,14867.0
10976,12418593,13325.0
10977,12418681,1056.0
10978,12418702,19349.0
10979,12418972,4839.0
10980,12419023,10787.0
10981,12419314,6494.0
10982,12419375,28529.0
10983,12420097,101204.0
10984,12420100,241216.0
10985,12420268,210418.0
10986,12420372,28502.0
10987,12420884,10787.0
10988,12421221,119957.0
10989,12421261,134124.0
10990,12421425,62836.0
10991,12422387,10787.0
10992,12422694,9224.0
10993,12422789,24728.0
10994,12423010,175490.0
10995,12423821,10275.0
10996,12423882,63873.0
10997,12424220,2625.0
10998,12424287,65552.0
10999,12424477,1678.0
11000,12424517,63766.0
11001,12424524,120517.0
11002,12424771,145973.0
11003,12425014,61213.0
11004,12425542,6494.0
11005,12425684,13906.0
11006,12425770,101317.0
11007,12425948,6565.0
11008,12426128,17436.0
11009,12426442,4503.0
11010,12426490,174507.0
11011,12426562,65772.0
11012,12426567,201794.0
11013,12426855,141845.0
11014,12426922,163781.0
11015,12427124,28917.0
11016,12427356,2146.0
11017,12427504,10550.0
11018,12427541,10860.0
11019,12427577,61355.0
11020,12427626,24648.0
11021,12427893,7178.0
11022,12427916,4048.0
11023,12428070,210418.0
11024,12428502,27816.0
11025,12429181,22377.0
11026,12429356,137090.0
11027,12430115,14867.0
11028,12430500,64690.0
11029,12430770,5650.0
11030,12430862,3066.0
11031,12431035,6386.0
11032,12431037,210418.0
11033,12431076,112158.0
11034,12431273,138123.0
11035,12431697,30710.0
11036,12432098,4598.0
11037,12432153,62523.0
11038,12432334,124684.0
11039,12432366,210418.0
11040,12433093,65261.0
11041,12433332,61745.0
11042,12433692,15402.0
11043,12433716,23671.0
11044,12433970,174390.0
11045,12434146,62712.0
11046,12434991,65910.0
11047,12435028,29939.0
11048,12435046,9411.0
11049,12435670,100114.0
11050,12435799,134144.0
11051,12436303,13680.0
11052,12436415,218399.0
11053,12436447,6913.0
11054,12437101,25224.0
11055,12437104,7007.0
11056,12437313,7778.0
11057,12437625,102523.0
11058,12437647,23767.0
11059,12437863,101352.0
11060,12438043,100873.0
11061,12438044,23671.0
11062,12438055,123937.0
11063,12438835,65578.0
11064,12438859,63128.0
11065,12439103,101204.0
11066,12439434,135044.0
11067,12439689,18467.0
11068,12439830,101352.0
11069,12440057,4510.0
11070,12440814,14102.0
11071,12440916,241159.0
11072,12441256,66698.0
11073,12441316,24409.0
11074,12441463,8647.0
11075,12441625,19661.0
11076,12442054,10115.0
11077,12442122,1794.0
11078,12442487,101204.0
11079,12442591,12233.0
11080,12443000,10622.0
11081,12443211,211790.0
11082,12443487,29353.0
11083,12444067,15508.0
11084,12444546,13467.0
11085,12444970,31009.0
11086,12445243,123016.0
11087,12445784,29685.0
11088,12445959,110533.0
11089,12445967,5650.0
11090,12446071,64132.0
11091,12446268,12580.0
11092,12446271,122219.0
11093,12446596,11096.0
11094,12447170,29241.0
11095,12447466,30563.0
11096,12447770,23591.0
11097,12447925,141198.0
11098,12448176,122114.0
11099,12449268,23671.0
11100,12449588,23027.0
11101,12449638,8707.0
11102,12449969,6207.0
11103,12450198,4510.0
11104,12450468,61781.0
11105,12450816,65350.0
11106,12451090,3735.0
11107,12451445,9818.0
11108,12451663,14304.0
11109,12451813,28611.0
11110,12452022,101020.0
11111,12452281,19349.0
11112,12452313,8762.0
11113,12452479,117768.0
11114,12452645,1742.0
11115,12452719,65783.0
11116,12452795,11217.0
11117,12452836,65011.0
11118,12453004,133724.0
11119,12453042,140904.0
11120,12453186,10787.0
11121,12453655,19349.0
11122,12453698,10787.0
11123,12453867,24975.0
11124,12454016,5572.0
11125,12454022,7922.0
11126,12454118,102523.0
11127,12454464,260086.0
11128,12454531,102345.0
11129,12454744,148317.0
11130,12455245,62263.0
11131,12455344,10787.0
11132,12455433,141984.0
11133,12456208,241159.0
11134,12456256,63026.0
11135,12456509,27903.0
11136,12456900,137803.0
11137,12456905,143357.0
11138,12456930,11910.0
11139,12456948,21508.0
11140,12457249,145974.0
11141,12457343,31594.0
11142,12457613,64364.0
11143,12457721,4321.0
11144,12457803,14620.0
11145,12457833,24281.0
11146,12458024,148328.0
11147,12458154,100114.0
11148,12458215,2754.0
11149,12459029,65350.0
11150,12459146,104904.0
11151,12459271,30008.0
11152,12459528,157635.0
11153,12459878,126056.0
11154,12460246,149337.0
11155,12460357,63169.0
11156,12460893,19043.0
11157,12461208,11115.0
11158,12461532,12719.0
11159,12461897,160893.0
11160,12461993,158563.0
11161,12462214,100080.0
11162,12462216,141197.0
11163,12462241,10297.0
11164,12462377,100465.0
11165,12462451,62471.0
11166,12462535,63477.0
11167,12462699,2577.0
11168,12462710,7114.0
11169,12462851,102696.0
11170,12462875,16188.0
11171,12463074,142810.0
11172,12463292,137573.0
11173,12463335,6008.0
11174,12463392,12141.0
11175,12463400,26852.0
11176,12463745,13646.0
11177,12463927,12333.0
11178,12463957,148049.0
11179,12464439,138004.0
11180,12464769,28064.0
11181,12464885,4153.0
11182,12465170,24926.0
11183,12465602,28272.0
11184,12466319,8565.0
11185,12466584,137668.0
